22997,633825185876; 3,190146942157768e-29
23479,66461284485; 3,073489193519132e-29
23971,798773834198; 2,972149104506676e-29
24474,248075027048; 2,868801806204584e-29
24987,228721933712; 2,769048090758124e-29
25510,96145173559; 2,667789145011423e-29
26045,671628269087; 2,5798259304369266e-29
26591,58933900036; 2,485486487652267e-29
27148,949494032684; 2,4035342158079225e-29
27717,99192718902; 2,3242841010237003e-29
28298,961499213245; 2,2309627271986476e-29
28892,10820313449; 2,165454768928025e-29
29497,687271839946; 2,0823856855779105e-29
30115,95928790237; 2,0174789967404724e-29
30747,190295709574; 2,0099771599419972e-29
31391,65191594417; 2,0099771599419972e-29
32049,621462462794; 2,0099771599419972e-29
32721,38206162513; 2,0099771599419972e-29
33407,22277412408; 2,0099771599419972e-29
34107,438719369464; 2,0099771599419972e-29
34822,33120247886; 2,0099771599419972e-29
35552,20784393012; 2,0099771599419972e-29
36297,38271193142; 2,0099771599419972e-29
37058,17645756582; 2,0099771599419972e-29
37834,916452768484; 2,0099771599419972e-29
38627,93693119555; 2,0099771599419972e-29
39437,5791320464; 2,0099771599419972e-29
40264,19144689961; 1,9987766754202604e-29
41108,12956962706; 1,9437035368783196e-29
41969,7566494501; 1,8796151093489908e-29
42849,4434472038; 1,824423802633283e-29
43747,56849487649; 1,7708530831973283e-29
44664,518258493306; 1,7092771408730106e-29
45600,68730441367; 1,6621807053664882e-29
46556,478469114474; 1,607374740539328e-29
47532,303032531876; 1,5572738524800812e-29
48528,58089503633; 1,5143656278244454e-29
49545,74075811705; 1,4589880894348677e-29
50584,22030885359; 1,4214331789146578e-29
51644,466408253975; 1,3745652201203944e-29
52726,9352835404; 1,3317208624939353e-29
53832,092724465234; 1,295027394703743e-29
54960,41428374178; 1,2476706481241283e-29
56112,38548167616; 1,21555512923244e-29
57288,50201508816; 1,1754754487000718e-29
58489,26997061119; 1,1388365975433278e-29
59715,20604246289; 1,1074577514298926e-29
60966,837754780296; 1,0669600783330973e-29
62244,70368861517; 1,037561676332832e-29
63549,35371368704; 1,005221513152784e-29
64881,349224993945; 9,720770212720515e-30
66241,26338438239; 9,470553875678555e-30
67629,68136718072; 9,124233310033922e-30
69047,20061400192; 8,872829453188917e-30
70494,43108782418; 8,596268783177416e-30
71971,99553645983; 8,312829802653546e-30
73480,5297605257; 8,098854389372887e-30
75020,68288703015; 7,802694326295247e-30
76593,11764869448; 7,587703391631613e-30
78198,51066912874; 7,35119931534916e-30
79837,55275398523; 7,108813171764644e-30
81510,94918821414; 6,912941037827995e-30
83219,42003955; 6,672564880892298e-30
84963,70046835898; 6,476637760978298e-30
86744,541043981; 6,286463666625283e-30
88562,70806770124; 6,079184334427672e-30
90418,98390249316; 5,9116819990296784e-30
92314,16730967094; 5,7061215303121304e-30
94249,07379259921; 5,538572173015492e-30
96224,53594760672; 5,375942582495882e-30
98241,4038222551; 5,1986852487187646e-30
100300,545281117; 5,0366454075215645e-30
102402,84637922097; 4,861511631566743e-30
